Date,SPY,RSP,^SPXEW,^SP500EW,NG=F,HO=F,RB=F,CL=F,BZ=F,XHB,ITB,^TNX
2000-10,90.01774597167969,,,,,,,,,,,5.756999969482422
2000-11,83.29765319824219,,,,6.579999923706055,1.0499999523162842,0.8799999952316284,33.79999923706055,,,,5.439000129699707
2000-12,82.8623046875,,,,9.774999618530273,0.9065999984741211,0.7857999801635742,26.799999237060547,,,,5.110000133514404
2001-01,86.5462646484375,,,,5.650000095367432,0.7950000166893005,0.8600000143051147,28.700000762939453,,,,5.178999900817871
2001-02,78.29084777832031,,,,5.244999885559082,0.7225000262260437,0.7889999747276306,27.420000076293945,,,,4.9079999923706055
2001-03,73.90367126464844,,,,5.03000020980835,0.7045000195503235,0.9229999780654907,26.399999618530273,,,,4.914999961853027
2001-04,80.21798706054688,,,,,,,,,,,5.3379998207092285
2001-05,79.768310546875,,,,3.9140000343322754,0.7795000076293945,1.0631999969482422,28.3700008392334,,,,5.413000106811523
2001-06,77.86748504638672,,,,3.0959999561309814,0.7124999761581421,0.7210999727249146,26.25,,,,5.389999866485596
2001-07,77.07356262207031,,,,,,,,,,,5.0370001792907715
2001-08,72.50061798095703,,,,2.380000114440918,0.7663000226020813,0.8057000041007996,27.200000762939453,,,,4.815999984741211
2001-09,66.58235931396484,,,,2.24399995803833,0.6635000109672546,0.6798999905586243,23.43000030517578,,,,4.574999809265137
2001-10,67.44934844970703,,,,3.2909998893737793,0.5978999733924866,0.552299976348877,21.18000030517578,,,,4.263000011444092
2001-11,72.70887756347656,,,,2.7009999752044678,0.5322999954223633,0.5343000292778015,19.440000534057617,,,,4.74399995803833
2001-12,73.1189193725586,,,,2.569999933242798,0.5507000088691711,0.5724999904632568,19.84000015258789,,,,5.0320000648498535
2002-01,72.4024429321289,,,,2.1500000953674316,0.5321999788284302,0.5659999847412109,19.479999542236328,,,,5.025000095367432
2002-02,71.10382080078125,,,,2.3550000190734863,0.5699999928474426,0.5879999995231628,21.850000381469727,,,,4.859000205993652
2002-03,73.46946716308594,,,,3.244999885559082,0.6690000295639038,0.828000009059906,26.229999542236328,,,,5.406000137329102
2002-04,69.19683074951172,,,,3.765000104904175,0.6859999895095825,0.8109999895095825,27.290000915527344,,,,5.091000080108643
2002-05,68.78623962402344,,,,3.2170000076293945,0.6309999823570251,0.75,25.350000381469727,,,,5.043000221252441
2002-06,63.70928955078125,,,,3.244999885559082,0.6796000003814697,0.7937999963760376,26.860000610351562,,,,4.823999881744385
2002-07,58.687721252441406,,,,2.9539999961853027,0.6764000058174133,0.830299973487854,27.020000457763672,,,,4.465000152587891
2002-08,59.086910247802734,,,,3.2960000038146973,0.748199999332428,0.8141999840736389,28.979999542236328,,,,4.13700008392334
2002-09,52.891475677490234,,,,,,,,,,,3.6070001125335693
2002-10,57.24360275268555,,,,4.156000137329102,0.7437999844551086,0.9100000262260437,27.219999313354492,,,,3.9110000133514404
2002-11,60.77446746826172,,,,4.199999809265137,0.757099986076355,0.7343000173568726,26.889999389648438,,,,4.2129998207092285
2002-12,57.33644104003906,,,,,,,,,,,3.818000078201294
2003-01,55.92628479003906,,,,5.605000019073486,0.9588000178337097,0.975600004196167,33.5099983215332,,,,3.9749999046325684
2003-02,55.172454833984375,,,,8.10099983215332,1.2559000253677368,1.0377000570297241,36.599998474121094,,,,3.696000099182129
2003-03,55.29051208496094,,,,5.059999942779541,0.7924000024795532,0.9444000124931335,31.040000915527344,,,,3.822999954223633
2003-04,59.9687385559082,,,,5.385000228881836,0.7613999843597412,0.8428000211715698,25.799999237060547,,,,3.8570001125335693
2003-05,63.2571907043457,19.525625228881836,,,6.25,0.7541999816894531,0.8676999807357788,29.559999465942383,,,,3.3499999046325684
2003-06,63.93097686767578,19.694656372070312,,,,,,,,,,3.5280001163482666
2003-07,65.08346557617188,20.158184051513672,,,4.7179999351501465,0.7932999730110168,0.9016000032424927,30.540000915527344,,,,4.473999977111816
2003-08,66.42588806152344,21.027734756469727,,,4.730999946594238,0.8187000155448914,1.093000054359436,31.56999969482422,,,,4.453999996185303
2003-09,65.70140838623047,20.716201782226562,,,4.829999923706055,0.7778000235557556,0.8827999830245972,29.200000762939453,,,,3.937000036239624
2003-10,69.21820831298828,22.150522232055664,,,4.89300012588501,0.7857999801635742,0.8033999800682068,29.110000610351562,,,,4.301000118255615
2003-11,69.97417449951172,22.618114471435547,,,4.925000190734863,0.8349000215530396,0.8366000056266785,30.40999984741211,,,,4.320000171661377
2003-12,73.49481964111328,23.789775848388672,,,6.189000129699707,0.9126999974250793,0.9491999745368958,32.52000045776367,,,,4.256999969482422
2004-01,74.94776153564453,24.353586196899414,,,5.396999835968018,0.9314000010490417,0.9900000095367432,33.04999923706055,,,,4.138000011444092
2004-02,75.96479034423828,24.817249298095703,,,,,,,,,,3.9839999675750732
2004-03,74.95866394042969,24.648143768310547,,,5.933000087738037,0.8863999843597412,1.149999976158142,35.7599983215332,,,,3.8369998931884766
2004-04,73.54034423828125,24.067157745361328,,,5.861999988555908,0.9535999894142151,1.25,37.380001068115234,,,,4.500999927520752
2004-05,74.79957580566406,24.487943649291992,,,6.441999912261963,0.9991999864578247,1.4366999864578247,39.880001068115234,,,,4.65500020980835
2004-06,76.18350982666016,25.231761932373047,,,6.15500020980835,1.0054999589920044,1.159999966621399,37.04999923706055,,,,4.617000102996826
2004-07,73.72895812988281,24.077390670776367,,,6.111999988555908,1.1568000316619873,1.2994999885559082,43.79999923706055,,,,4.474999904632568
2004-08,73.90856170654297,24.05268669128418,,,,,,,,,,4.131999969482422
2004-09,74.65037536621094,24.670284271240234,,,6.795000076293945,1.391700029373169,1.3444000482559204,49.63999938964844,,,,4.11899995803833
2004-10,75.61222839355469,25.2559814453125,,,8.725000381469727,1.4462000131607056,1.3324999809265137,51.7599983215332,,,,4.0289998054504395
2004-11,78.97825622558594,26.71934700012207,,,7.619999885559082,1.392699956893921,1.2640000581741333,49.130001068115234,,,,4.357999801635742
2004-12,81.3572006225586,27.710147857666016,,,6.14900016784668,1.229699969291687,1.0887000560760498,43.45000076293945,,,,4.216000080108643
2005-01,79.53309631347656,26.856618881225586,,,6.321000099182129,1.3308000564575195,1.3177000284194946,48.20000076293945,,,,4.132999897003174
2005-02,81.19566345214844,27.427997589111328,,,6.730000019073486,1.4914000034332275,1.2455999851226807,51.75,,,,4.359000205993652
2005-03,79.71034240722656,27.05389404296875,,,7.6529998779296875,1.6576000452041626,1.6548999547958374,55.400001525878906,,,,4.495999813079834
2005-04,78.21695709228516,26.189502716064453,,,6.585000038146973,1.4357999563217163,1.493299961090088,49.720001220703125,,,,4.201000213623047
2005-05,80.73748016357422,27.366920471191406,,,,,,,,,,4.00600004196167
2005-06,80.85978698730469,27.787492752075195,,,6.980999946594238,1.6190999746322632,1.572100043296814,56.5,,,,3.944999933242798
2005-07,83.95358276367188,29.206642150878906,,,7.885000228881836,1.636199951171875,1.738700032234192,60.56999969482422,,,,4.285999774932861
2005-08,83.16658782958984,28.951690673828125,,,11.472000122070312,2.052999973297119,2.614500045776367,68.94000244140625,,,,4.019999980926514
2005-09,83.83403015136719,29.096025466918945,,,13.920999526977539,2.0673000812530518,2.1380999088287354,66.23999786376953,,,,4.328000068664551
2005-10,81.85128021240234,28.316640853881836,,,12.204999923706055,1.7697999477386475,1.5261000394821167,59.7599983215332,,,,4.559000015258789
2005-11,85.44886016845703,29.605472564697266,,,12.630000114440918,1.6164000034332275,1.4249000549316406,57.31999969482422,,,,4.5
2005-12,85.28536987304688,29.763103485107422,,,11.225000381469727,1.7280000448226929,1.7400000095367432,61.040000915527344,,,,4.394999980926514
2006-01,87.33338928222656,30.961301803588867,,,,,,,,,,4.5269999504089355
2006-02,87.83341979980469,31.065353393554688,,,6.714000225067139,1.7120000123977661,1.5442999601364136,61.40999984741211,,36.5787353515625,,4.546999931335449
2006-03,89.28300476074219,31.71684455871582,,,7.210000038146973,1.861799955368042,2.064500093460083,66.62999725341797,,36.64876937866211,,4.853000164031982
2006-04,90.41083526611328,31.990154266357422,,,6.554999828338623,2.0129001140594482,2.2100000381469727,71.87999725341797,,34.707801818847656,,5.068999767303467
2006-05,87.68756866455078,31.04078483581543,,,6.383999824523926,1.9605000019073486,2.2873001098632812,71.29000091552734,,30.05606460571289,36.602561950683594,5.11299991607666
2006-06,87.9162826538086,30.95345115661621,,,6.085000038146973,1.9642000198364258,2.3931000232696533,73.9800033569336,,27.856914520263672,33.746761322021484,5.138000011444092
2006-07,88.30996704101562,30.542272567749023,,,8.211000442504883,1.967900037765503,2.349600076675415,74.4000015258789,,25.46308135986328,30.035226821899414,4.98799991607666
2006-08,90.23714447021484,31.379043579101562,,,6.047999858856201,1.954200029373169,1.8207000494003296,70.26000213623047,,25.741817474365234,30.68666648864746,4.73199987411499
2006-09,92.67369079589844,32.13087844848633,,,5.619999885559082,1.6845999956130981,1.5631999969482422,62.90999984741211,,26.886999130249023,31.771446228027344,4.632999897003174
2006-10,95.59442138671875,33.33887481689453,,,,,,,,28.185325622558594,33.39436721801758,4.605999946594238
2006-11,97.49539184570312,34.170738220214844,,,8.843999862670898,1.8133000135421753,1.7023999691009521,63.130001068115234,,30.40399932861328,36.0734748840332,4.458000183105469
2006-12,98.79904174804688,34.364013671875,1891.77001953125,1891.77001953125,6.298999786376953,1.5979000329971313,1.6021000146865845,61.04999923706055,,30.775379180908203,36.44055938720703,4.710000038146973
2007-01,100.28497314453125,35.191551208496094,1935.3800048828125,1935.3800048828125,7.666999816894531,1.6546000242233276,1.5009000301361084,58.13999938964844,,31.47499656677246,36.68996810913086,4.826000213623047
2007-02,98.31761169433594,35.024574279785156,1925.8800048828125,1925.8800048828125,7.300000190734863,1.780400037765503,1.847599983215332,61.790000915527344,,29.35965347290039,33.413177490234375,4.550000190734863
2007-03,99.45703125,35.31326675415039,1938.52001953125,1938.52001953125,7.730000019073486,1.8794000148773193,2.1115000247955322,65.87000274658203,,26.86346435546875,29.425670623779297,4.6479997634887695
2007-04,103.862548828125,36.869808197021484,2021.2099609375,2021.2099609375,,,,,,28.19218635559082,31.148990631103516,4.630000114440918
2007-05,107.38556671142578,38.06269073486328,2084.739990234375,2084.739990234375,7.934999942779541,1.882699966430664,2.251199960708618,64.01000213623047,,29.430118560791016,32.08820724487305,4.889999866485596
2007-06,105.81552124023438,37.35648727416992,2045.1700439453125,2045.1700439453125,6.7729997634887695,2.031899929046631,2.2941999435424805,70.68000030517578,,24.994890213012695,27.032777786254883,5.0329999923706055
2007-07,102.50241088867188,35.67108154296875,1951.3699951171875,1951.3699951171875,,,,,,21.877763748168945,22.931665420532227,4.770999908447266
2007-08,103.81781768798828,35.70026397705078,1951.5999755859375,1951.5999755859375,5.4679999351501465,2.0422000885009766,2.0518999099731445,74.04000091552734,72.69000244140625,20.546581268310547,20.410564422607422,4.5370001792907715
2007-09,107.8370361328125,36.589202880859375,1998.1700439453125,1998.1700439453125,6.869999885559082,2.2379000186920166,2.0683000087738037,81.66000366210938,79.16999816894531,17.74233055114746,17.204856872558594,4.578999996185303
2007-10,109.29999542236328,36.999088287353516,2022.3800048828125,2022.3800048828125,8.329999923706055,2.5078001022338867,2.3399999141693115,94.52999877929688,90.62999725341797,18.380733489990234,18.08804702758789,4.474999904632568
2007-11,105.06654357910156,35.279048919677734,1921.780029296875,1921.780029296875,7.302000045776367,2.529599905014038,2.2590999603271484,88.70999908447266,88.26000213623047,15.793992042541504,14.849681854248047,3.9719998836517334
2007-12,103.88343811035156,34.67608642578125,1891.2099609375,1891.2099609375,7.482999801635742,2.644399881362915,2.475800037384033,95.9800033569336,93.8499984741211,16.110023498535156,15.346649169921875,4.034999847412109
2008-01,97.60250854492188,33.1840934753418,1805.969970703125,1805.969970703125,8.074000358581543,2.5344998836517334,2.3090999126434326,91.75,92.20999908447266,18.31630516052246,18.210546493530273,3.6389999389648438
2008-02,95.08020782470703,32.184513092041016,1742.06005859375,1742.06005859375,9.366000175476074,2.8396999835968018,2.5123000144958496,101.83999633789062,100.0999984741211,16.98420524597168,16.103973388671875,3.5339999198913574
2008-03,94.23001098632812,31.58753776550293,1720.6800537109375,1720.6800537109375,10.10099983215332,3.0492000579833984,2.616300106048584,101.58000183105469,100.30000305175781,18.107969284057617,17.552305221557617,3.431999921798706
2008-04,98.72119140625,33.39529037475586,1809.7099609375,1809.7099609375,10.843000411987305,3.177000045776367,2.9312000274658203,113.45999908447266,111.36000061035156,18.46696662902832,17.595993041992188,3.759000062942505
2008-05,100.21354675292969,34.28071594238281,1854.8299560546875,1854.8299560546875,11.70300006866455,3.6598000526428223,3.408900022506714,127.3499984741211,127.77999877929688,16.64698028564453,15.088523864746094,4.046000003814697
2008-06,91.83810424804688,30.906681060791016,1670.6500244140625,1670.6500244140625,,,,,,13.804119110107422,12.553146362304688,3.9790000915527344
2008-07,91.01285552978516,30.751190185546875,1660.8299560546875,1660.8299560546875,9.119000434875488,3.438699960708618,3.0480000972747803,124.08000183105469,123.9800033569336,14.761921882629395,13.562664031982422,3.9790000915527344
2008-08,92.41935729980469,31.66193962097168,1706.5799560546875,1706.5799560546875,7.942999839782715,3.1819000244140625,3.0099000930786133,115.45999908447266,114.05000305175781,16.576698303222656,14.510733604431152,3.812999963760376
2008-09,83.71588134765625,28.21244239807129,1530.5400390625,1530.5400390625,7.438000202178955,2.863600015640259,2.4846999645233154,100.63999938964844,98.16999816894531,16.60763168334961,15.816593170166016,3.8269999027252197
2008-10,69.88710021972656,22.3140926361084,1206.9300537109375,1206.9300537109375,6.7829999923706055,2.0062999725341797,1.4413000345230103,67.80999755859375,65.31999969482422,11.854146957397461,10.911337852478027,3.9700000286102295
2008-11,65.02254486083984,20.164499282836914,1088.6300048828125,1088.6300048828125,6.510000228881836,1.673699975013733,1.1461999416351318,54.43000030517578,53.4900016784668,10.013545989990234,8.859407424926758,2.9570000171661377
2008-12,65.65953063964844,20.786447525024414,1115.93994140625,1115.93994140625,5.622000217437744,1.4056999683380127,1.0082000494003296,44.599998474121094,45.59000015258789,10.19008731842041,8.750062942504883,2.24399995803833
2009-01,60.26792907714844,19.05175018310547,1026.8800048828125,1026.8800048828125,4.416999816894531,1.4537999629974365,1.2689000368118286,41.68000030517578,45.880001068115234,8.744080543518066,7.697552680969238,2.8440001010894775
2009-02,53.79219055175781,16.91329002380371,908.4000244140625,908.4000244140625,,,,,,7.919009208679199,6.627211093902588,3.0409998893737793
2009-03,58.27367401123047,18.64527130126953,1001.6300048828125,1001.6300048828125,,,,,,9.07504653930664,7.795670986175537,2.684999942779541
2009-04,64.06291961669922,22.13043212890625,1187.5799560546875,1187.5799560546875,3.372999906539917,1.3147000074386597,1.4742000102996826,51.119998931884766,51.959999084472656,11.587347984313965,9.998800277709961,3.124000072479248
2009-05,67.8076400756836,23.560640335083008,1260.6700439453125,1260.6700439453125,3.8350000381469727,1.6418999433517456,1.930999994277954,66.30999755859375,65.5199966430664,10.322653770446777,8.874935150146484,3.4649999141693115
2009-06,67.76324462890625,23.278797149658203,1246.8199462890625,1246.8199462890625,3.8350000381469727,1.718000054359436,1.8971999883651733,69.88999938964844,69.30000305175781,10.07591724395752,8.789154052734375,3.5230000019073486
2009-07,72.81876373291016,25.417034149169922,1361.489990234375,1361.489990234375,3.6530001163482666,1.7937999963760376,2.044800043106079,69.44999694824219,71.69999694824219,12.254035949707031,10.847716331481934,3.500999927520752
2009-08,75.50865936279297,26.85260581970215,1434.6300048828125,1434.6300048828125,2.9769999980926514,1.7791999578475952,1.9859000444412231,69.95999908447266,69.6500015258789,13.300214767456055,11.760642051696777,3.4010000228881836
2009-09,78.18597412109375,28.27198600769043,1509.0799560546875,1509.0799560546875,4.841000080108643,1.7960000038146973,1.7259000539779663,70.61000061035156,69.06999969482422,12.91419506072998,11.033392906188965,3.306999921798706
2009-10,76.68281555175781,27.22600746154785,1455.7900390625,1455.7900390625,5.045000076293945,1.9810999631881714,1.9431999921798706,77.0,75.19999694824219,11.848748207092285,9.984724044799805,3.3919999599456787
2009-11,81.40703582763672,28.734359741210938,1530.719970703125,1530.719970703125,,,,,,12.312731742858887,10.262575149536133,3.2009999752044678
2009-12,82.96195220947266,30.05974578857422,1598.68994140625,1598.68994140625,5.572000026702881,2.118799924850464,2.052500009536743,79.36000061035156,77.93000030517578,13.007336616516113,10.785792350769043,3.8429999351501465
2010-01,79.94690704345703,29.063583374023438,1547.239990234375,1547.239990234375,5.13100004196167,1.902899980545044,1.9031000137329102,72.88999938964844,71.45999908447266,13.007336616516113,11.082155227661133,3.6089999675750732
2010-02,82.44083404541016,30.280269622802734,1610.22998046875,1610.22998046875,4.813000202178955,2.024899959564209,2.0787999629974365,79.66000366210938,77.58999633789062,13.696015357971191,11.576092720031738,3.5950000286102295
2010-03,87.4598159790039,32.46693801879883,1720.9100341796875,1720.9100341796875,3.86899995803833,2.164599895477295,2.309999942779541,83.76000213623047,82.69999694824219,14.505196571350098,12.186602592468262,3.8329999446868896
2010-04,88.81282806396484,33.32875061035156,1768.1300048828125,1768.1300048828125,3.9200000762939453,2.2885000705718994,2.3963000774383545,86.1500015258789,87.44000244140625,16.47141456604004,13.688569068908691,3.6630001068115234
2010-05,81.75619506835938,30.87294578552246,1634.739990234375,1634.739990234375,4.341000080108643,1.9802000522613525,2.0197999477386475,73.97000122070312,74.0199966430664,14.85014533996582,12.11465835571289,3.3010001182556152
2010-06,77.52609252929688,28.92583465576172,1530.7900390625,1530.7900390625,4.616000175476074,1.9816999435424805,2.0606000423431396,75.62999725341797,75.01000213623047,12.373966217041016,10.11862564086914,2.9509999752044678
2010-07,82.82117462158203,31.053178787231445,1641.3800048828125,1641.3800048828125,4.922999858856201,2.0427000522613525,2.106600046157837,78.94999694824219,78.18000030517578,13.022042274475098,10.5150785446167,2.9070000648498535
2010-08,79.0958480834961,29.576290130615234,1559.77001953125,1559.77001953125,,,,,,12.227066993713379,9.902376174926758,2.4769999980926514
2010-09,86.17924499511719,32.58959197998047,1717.6199951171875,1717.6199951171875,3.871999979019165,2.24399995803833,2.044800043106079,79.97000122070312,82.30999755859375,13.683588981628418,10.873150825500488,2.5169999599456787
2010-10,89.4714584350586,33.75075912475586,1777.5799560546875,1777.5799560546875,4.038000106811523,2.220099925994873,2.1045000553131104,81.43000030517578,83.1500015258789,13.423773765563965,10.259561538696289,2.611999988555908
2010-11,89.4714584350586,34.02760314941406,1790.0,1790.0,4.179999828338623,2.3169000148773193,2.265199899673462,84.11000061035156,85.91999816894531,13.54502010345459,10.250541687011719,2.796999931335449
2010-12,95.4528579711914,36.4829216003418,1915.4300537109375,1915.4300537109375,4.40500020980835,2.5436999797821045,2.453200101852417,91.37999725341797,94.75,15.273999214172363,11.909806251525879,3.305000066757202
2011-01,97.67689514160156,37.25406265258789,1956.469970703125,1956.469970703125,4.420000076293945,2.746799945831299,2.490600109100342,92.19000244140625,101.01000213623047,15.537504196166992,12.24414348602295,3.378000020980835
2011-02,101.06995391845703,38.75009536743164,2032.8199462890625,2032.8199462890625,4.0370001792907715,2.925800085067749,2.729599952697754,96.97000122070312,111.80000305175781,15.678033828735352,12.063421249389648,3.4140000343322754
2011-03,101.08206939697266,39.07341384887695,2046.31005859375,2046.31005859375,4.388999938964844,3.0897998809814453,3.107599973678589,106.72000122070312,117.36000061035156,16.02427101135254,11.992766380310059,3.4539999961853027
2011-04,104.00955200195312,40.29689407348633,2109.6201171875,2109.6201171875,4.697999954223633,3.2558000087738037,3.4647998809814453,113.93000030517578,125.88999938964844,16.76344108581543,12.237138748168945,3.2960000038146973
2011-05,102.84313201904297,40.04910659790039,2094.929931640625,2094.929931640625,,,,,,16.631446838378906,12.237138748168945,3.049999952316284
2011-06,101.10819244384766,39.32722091674805,2053.360107421875,2053.360107421875,4.374000072479248,2.9326999187469482,3.031599998474121,95.41999816894531,112.4800033569336,15.926355361938477,11.512911796569824,3.1579999923706055
2011-07,99.0855941772461,37.90547561645508,1979.0,1979.0,4.144999980926514,3.0961999893188477,3.1129000186920166,95.69999694824219,116.73999786376953,14.797577857971191,10.669841766357422,2.805000066757202
2011-08,93.63829803466797,35.497039794921875,1849.1600341796875,1849.1600341796875,4.053999900817871,3.078200101852417,3.0320000648498535,88.80999755859375,114.8499984741211,13.289602279663086,9.237525939941406,2.2179999351501465
2011-09,87.13788604736328,32.28521728515625,1679.550048828125,1679.550048828125,3.6659998893737793,2.794800043106079,2.625999927520752,79.19999694824219,102.76000213623047,11.75043773651123,8.141853332519531,1.9240000247955322
2011-10,96.64868927001953,36.504154205322266,1896.5699462890625,1896.5699462890625,3.934000015258789,3.0429000854492188,2.642899990081787,93.19000244140625,109.55999755859375,14.270279884338379,9.742929458618164,2.174999952316284
2011-11,96.25591278076172,36.184417724609375,1879.97998046875,1879.97998046875,3.549999952316284,3.021399974822998,2.567699909210205,100.36000061035156,110.81999969482422,14.623939514160156,10.434309005737305,2.068000078201294
2011-12,97.26165771484375,36.24113464355469,1878.6700439453125,1878.6700439453125,2.989000082015991,2.934999942779541,2.686300039291382,98.83000183105469,107.37999725341797,15.16254997253418,10.82633113861084,1.871000051498413
2012-01,101.77210235595703,38.3006477355957,1982.4000244140625,1982.4000244140625,,,,,,16.554672241210938,11.901671409606934,1.7990000247955322
2012-02,106.18952941894531,39.835487365722656,2061.0,2061.0,2.615999937057495,3.187999963760376,3.04229998588562,107.06999969482422,122.66000366210938,17.849246978759766,12.703618049621582,1.9769999980926514
2012-03,109.60502624511719,40.7598762512207,2106.280029296875,2106.280029296875,2.125999927520752,3.1684000492095947,3.389899969100952,103.0199966430664,122.87999725341797,18.964038848876953,13.429994583129883,2.2160000801086426
2012-04,108.8733901977539,40.45341873168945,2088.419921875,2088.419921875,,,,,,19.11503028869629,14.105144500732422,1.9149999618530273
2012-05,102.33486938476562,37.62451934814453,1939.25,1939.25,2.421999931335449,2.706199884414673,2.825000047683716,86.52999877929688,101.87000274658203,18.39555549621582,13.931796073913574,1.5809999704360962
