t,c,l,s200,w200,cape,trcape,cpi,div,tr_nom,tr_real,price_real
1953-12-14,24.99,24.69,24.4395,22.711,11.8302,15.1987,26.9,1.45,6.02771,74.8181,310.185
1953-12-21,24.8,24.69,24.417,22.7486,11.7402,15.0831,26.9,1.45,5.98861,74.3327,307.827
1953-12-28,24.81,24.55,24.3869,22.7862,11.745,15.0892,26.9,1.45,5.99775,74.4463,307.951
1954-01-04,24.93,24.93,24.3586,22.8254,11.7528,15.1059,26.9,1.45667,6.03354,74.8904,309.44
1954-01-11,25.43,24.8,24.341,22.8653,11.9885,15.4089,26.9,1.45667,6.16132,76.4766,315.646
1954-01-18,25.85,25.43,24.3599,22.9067,12.1865,15.6634,26.9,1.45667,6.26987,77.8239,320.86
1954-01-25,26.08,25.93,24.3891,22.9507,12.2949,15.8027,26.9,1.45667,6.33245,78.6007,323.714
1954-02-01,26.3,25.92,24.4242,22.9933,12.3465,15.8748,26.9,1.46333,6.3927,79.3485,326.445
1954-02-08,26.12,26.06,24.4682,23.0341,12.262,15.7661,26.9,1.46333,6.35579,78.8904,324.211
1954-02-15,25.92,25.81,24.4937,23.0739,12.1681,15.6454,26.9,1.46333,6.31397,78.3713,321.728
1954-02-23,26.15,25.83,24.5151,23.1148,12.2761,15.7842,26.9,1.46333,6.37685,79.1518,324.583
1954-03-01,26.52,26.25,24.5549,23.1563,12.3967,15.944,26.9,1.47,6.47398,80.3573,329.176
1954-03-08,26.69,26.45,24.5951,23.1989,12.4762,16.0462,26.9,1.47,6.52238,80.9581,331.286
1954-03-15,26.81,26.56,24.6515,23.2395,12.5323,16.1183,26.9,1.47,6.55861,81.4078,332.775
1954-03-22,26.56,26.42,24.7161,23.279,12.4154,15.968,26.9,1.47,6.50437,80.7345,329.672
1954-03-29,27.21,26.66,24.7981,23.3211,12.7193,16.3588,26.9,1.47,6.67047,82.7963,337.74
1954-04-05,27.38,27.01,24.8807,23.3617,12.7911,16.4528,26.8,1.46333,6.71904,83.7104,341.119
1954-04-12,27.94,27.57,24.9526,23.4065,13.0527,16.7893,26.8,1.46333,6.86337,85.5085,348.095
1954-04-19,27.78,27.64,25.0385,23.4497,12.9779,16.6932,26.8,1.46333,6.83098,85.105,346.102
1954-04-26,28.26,27.71,25.1273,23.5026,13.2022,16.9816,26.8,1.46333,6.95593,86.6617,352.082
1954-05-03,28.65,28.21,25.2321,23.5575,13.275,17.0737,26.9,1.45667,7.05882,87.6166,355.614
1954-05-10,28.8,28.49,25.3437,23.6171,13.3445,17.1631,26.9,1.45667,7.10268,88.161,357.476
1954-05-17,28.99,28.72,25.4525,23.6741,13.4325,17.2763,26.9,1.45667,7.15645,88.8284,359.834
1954-05-24,29.19,28.93,25.5603,23.7316,13.5252,17.3955,26.9,1.45667,7.21274,89.5271,362.317
1954-06-01,29.1,29.1,25.649,23.7864,13.4225,17.2611,26.9,1.45,7.19739,89.3366,361.2
1954-06-07,28.58,28.15,25.7512,23.8379,13.1826,16.9526,26.9,1.45,7.07567,87.8258,354.745
1954-06-14,29.04,28.62,25.8766,23.8897,13.3948,17.2255,26.9,1.45,7.19646,89.325,360.455
1954-06-21,29.2,29.06,26.0183,23.943,13.4686,17.3204,26.9,1.45,7.24302,89.903,362.441
1954-06-28,29.59,29.21,26.1693,23.9982,13.6485,17.5517,26.9,1.45,7.34667,91.1896,367.282
1954-07-06,30.14,29.92,26.3094,24.0552,13.8376,17.7902,26.9,1.45667,7.49018,92.9709,374.109
1954-07-12,30.06,30.02,26.4825,24.109,13.8009,17.743,26.9,1.45667,7.47726,92.8105,373.116
1954-07-19,30.31,29.84,26.6478,24.1634,13.9156,17.8905,26.9,1.45667,7.54642,93.6689,376.219
1954-07-26,30.88,30.34,26.8242,24.2205,14.1773,18.227,26.9,1.45667,7.69531,95.5169,383.294
1954-08-02,30.38,30.38,26.9966,24.2718,13.8822,17.8423,26.9,1.46333,7.57772,94.0574,377.088
1954-08-09,30.72,30.12,27.1526,24.3262,14.0375,18.042,26.9,1.46333,7.66955,95.1972,381.308
1954-08-16,31.21,31.05,27.3191,24.3824,14.2614,18.3298,26.9,1.46333,7.79891,96.8028,387.39
1954-08-23,30.66,30.57,27.4739,24.4369,14.0101,18.0068,26.9,1.46333,7.6685,95.1842,380.563
1954-08-30,30.5,29.83,27.6192,24.4901,13.937,17.9128,26.9,1.46333,7.63552,94.7748,378.577
1954-09-07,30.84,30.66,27.7453,24.5446,14.078,18.088,26.8,1.47,7.72772,96.2771,384.226
1954-09-13,31.71,31.12,27.9112,24.6039,14.4752,18.5983,26.8,1.47,7.9528,99.0813,395.065
1954-09-20,32.4,31.57,28.0879,24.6643,14.7901,19.003,26.8,1.47,8.13294,101.326,403.661
1954-09-27,32.29,32.29,28.28,24.7274,14.7399,18.9384,26.8,1.47,8.11242,101.07,402.291
1954-10-04,32.67,32.47,28.4744,24.7938,14.8418,19.0629,26.8,1.49333,8.21511,102.349,407.025
1954-10-11,31.71,31.71,28.659,24.8557,14.4057,18.5027,26.8,1.49333,7.98093,99.4318,395.065
1954-10-18,32.13,31.83,28.834,24.916,14.5965,18.7478,26.8,1.49333,8.09387,100.839,400.297
1954-10-25,31.68,31.68,29.0043,24.9722,14.3921,18.4852,26.8,1.49333,7.98774,99.5167,394.691
1954-11-01,32.71,31.79,29.1398,25.0314,14.7873,18.9839,26.8,1.51667,8.2548,102.844,407.523
1954-11-08,33.54,33.02,29.3221,25.0936,15.1625,19.4656,26.8,1.51667,8.47162,105.545,417.864
1954-11-15,33.45,33.44,29.5089,25.154,15.1218,19.4134,26.8,1.51667,8.45625,105.354,416.743
1954-11-22,34.55,33.58,29.6666,25.2205,15.6191,20.0518,26.8,1.51667,8.74171,108.91,430.447
1954-11-29,34.49,33.99,29.8744,25.2831,15.592,20.017,26.8,1.51667,8.73391,108.813,429.7
1954-12-06,34.56,34.56,30.0966,25.3451,15.6039,20.02,26.7,1.54,8.75914,109.536,432.184
1954-12-13,35.92,34.35,30.3111,25.414,16.218,20.8078,26.7,1.54,9.11133,113.94,449.192
1954-12-20,35.37,35.33,30.4879,25.4813,15.9697,20.4892,26.7,1.54,8.97933,112.29,442.314
1954-12-27,35.98,35.07,30.7121,25.5515,16.2451,20.8426,26.7,1.54,9.14171,114.32,449.942
1955-01-03,35.33,35.04,30.9404,25.6184,15.8695,20.3464,26.7,1.54667,8.98412,112.349,441.814
1955-01-10,35.28,35.28,31.1628,25.6866,15.847,20.3176,26.7,1.54667,8.97896,112.285,441.188
1955-01-17,35.44,34.58,31.3586,25.7552,15.9189,20.4098,26.7,1.54667,9.02726,112.889,443.189
1955-01-24,36.19,35.51,31.5653,25.8287,16.2558,20.8417,26.7,1.54667,9.22587,115.373,452.568
1955-01-31,36.96,36.44,31.7882,25.9049,16.6017,21.2851,26.7,1.54667,9.42975,117.922,462.197
1955-02-07,37.15,36.46,32.0137,25.9802,16.5986,21.263,26.7,1.55333,9.48585,118.624,464.573
1955-02-14,36.89,36.77,32.2273,26.0544,16.4824,21.1142,26.7,1.55333,9.42708,117.889,461.322
1955-02-21,36.57,36.57,32.3892,26.1253,16.3394,20.931,26.7,1.55333,9.35294,116.962,457.32
1955-02-28,37.52,36.76,32.5981,26.1991,16.7639,21.4748,26.7,1.55333,9.60355,120.096,469.2
1955-03-07,35.82,35.82,32.7853,26.2665,15.9171,20.3725,26.7,1.56,9.1761,114.75,447.941
1955-03-14,36.18,34.96,32.9514,26.3399,16.0771,20.5773,26.7,1.56,9.27601,116,452.443
1955-03-21,36.96,35.95,33.15,26.4195,16.4237,21.0209,26.7,1.56,9.48368,118.597,462.197
1955-03-28,36.95,36.52,33.3485,26.4969,16.4192,21.0152,26.7,1.56,9.48881,118.661,462.072
1955-04-04,37.34,36.83,33.5086,26.5761,16.4997,21.0968,26.7,1.56333,9.59668,120.01,466.949
1955-04-11,37.96,37.44,33.7195,26.6557,16.7736,21.447,26.7,1.56333,9.76376,122.099,474.703
1955-04-18,38.01,38.01,33.932,26.738,16.7957,21.4753,26.7,1.56333,9.78435,122.357,475.328
1955-04-25,37.96,37.68,34.13,26.823,16.7736,21.447,26.7,1.56333,9.77922,122.292,474.703
1955-05-02,37.89,37.64,34.3246,26.9043,16.6455,21.2605,26.7,1.56667,9.76895,122.164,473.827
1955-05-09,37.44,37.2,34.5016,26.9816,16.4478,21.008,26.7,1.56667,9.66069,120.81,468.2
1955-05-16,37.74,36.97,34.6617,27.0609,16.5796,21.1764,26.7,1.56667,9.74588,121.875,471.951
1955-05-23,37.93,37.46,34.8424,27.1379,16.663,21.283,26.7,1.56667,9.80272,122.586,474.327
1955-05-31,38.37,37.91,34.9838,27.2155,16.8563,21.5299,26.7,1.56667,9.92422,124.106,479.83
1955-06-06,39.25,39.01,35.195,27.2978,17.1387,21.8619,26.7,1.57,10.1596,127.05,490.834
1955-06-13,40.1,39.62,35.4339,27.3836,17.5098,22.3354,26.7,1.57,10.3875,129.899,501.464
1955-06-20,40.96,40.14,35.6845,27.474,17.8853,22.8144,26.7,1.57,10.6181,132.783,512.219
1955-06-27,41.19,40.77,35.9284,27.5635,17.9858,22.9425,26.7,1.57,10.6855,133.626,515.095
1955-07-05,42.64,41.69,36.1435,27.6591,18.4324,23.476,26.8,1.58667,11.0696,137.912,531.238
1955-07-11,42.4,42.24,36.3939,27.7526,18.3287,23.3438,26.8,1.58667,11.0152,137.235,528.248
1955-07-18,43,42.1,36.6433,27.8506,18.588,23.6742,26.8,1.58667,11.179,139.276,535.723
1955-07-25,43.52,43.48,36.9209,27.9519,18.8128,23.9605,26.8,1.58667,11.3221,141.059,542.202
1955-08-01,42.56,42.36,37.1932,28.0458,18.2782,23.2447,26.8,1.60333,11.0804,138.047,530.241
1955-08-08,42.21,41.74,37.443,28.1384,18.1278,23.0535,26.8,1.60333,10.9973,137.012,525.881
1955-08-15,42.02,41.84,37.689,28.2319,18.0462,22.9498,26.8,1.60333,10.9558,136.495,523.514
1955-08-22,42.99,41.98,37.9259,28.3328,18.4628,23.4795,26.8,1.60333,11.2168,139.746,535.598
1955-08-29,43.6,42.92,38.1678,28.4361,18.7248,23.8127,26.8,1.60333,11.384,141.829,543.198
1955-09-06,43.89,43.85,38.3688,28.5418,18.6527,23.6827,26.9,1.62,11.4678,142.343,544.778
1955-09-12,45.09,44.19,38.6304,28.6532,19.1627,24.3302,26.9,1.62,11.7895,146.336,559.673
1955-09-19,45.63,45.13,38.8953,28.7693,19.3922,24.6216,26.9,1.62,11.9389,148.189,566.376
1955-09-26,43.67,42.61,39.1214,28.8733,18.5592,23.564,26.9,1.62,11.4342,141.925,542.048
1955-10-03,42.38,42.38,39.3016,28.9683,17.8863,22.6768,26.9,1.62667,11.1046,137.835,526.036
1955-10-10,41.22,40.8,39.4422,29.0575,17.3967,22.0561,26.9,1.62667,10.8089,134.164,511.638
1955-10-17,42.59,41.35,39.5981,29.1529,17.9749,22.7892,26.9,1.62667,11.1763,138.724,528.642
1955-10-24,42.37,42.29,39.772,29.2463,17.8821,22.6715,26.9,1.62667,11.1268,138.11,525.912
1955-10-31,43.96,42.28,39.9683,29.3465,18.5531,23.5223,26.9,1.62667,11.5526,143.394,545.647
1955-11-07,45.24,44.15,40.1471,29.4528,18.9571,23.9954,26.9,1.63333,11.8972,147.672,561.535
1955-11-14,45.54,45.54,40.3824,29.5593,19.0828,24.1545,26.9,1.63333,11.9843,148.754,565.259
1955-11-21,45.68,45.22,40.5582,29.6649,19.1415,24.2288,26.9,1.63333,12.0295,149.314,566.997
1955-11-28,45.44,45.35,40.7705,29.7706,19.0409,24.1015,26.9,1.63333,11.9745,148.632,564.018
1955-12-05,45.89,45.55,40.9937,29.8789,19.1595,24.2121,26.8,1.64,12.1014,150.768,571.729
1955-12-12,45.13,45.06,41.2013,29.9852,18.8422,23.8111,26.8,1.64,11.9093,148.374,562.26
1955-12-19,45.5,44.95,41.4147,30.0969,18.9966,24.0064,26.8,1.64,12.0153,149.694,566.87
1955-12-27,45.48,45.05,41.6068,30.208,18.9883,23.9958,26.8,1.64,12.0183,149.732,566.621
1956-01-03,45.14,44.95,41.786,30.3151,18.7028,23.6,26.8,1.67,11.937,148.719,562.385
1956-01-09,44.67,44.16,41.9773,30.4197,18.508,23.3543,26.8,1.67,11.8212,147.276,556.529
1956-01-16,43.22,43.22,42.1566,30.5162,17.9073,22.5962,26.8,1.67,11.446,142.601,538.464
1956-01-23,43.35,43.11,42.3064,30.612,17.9611,22.6642,26.8,1.67,11.4889,143.136,540.084
1956-01-30,44.78,43.5,42.4556,30.7158,18.5536,23.4118,26.8,1.67,11.8764,147.964,557.899
1956-02-06,43.64,43.64,42.6056,30.8135,17.9413,22.608,26.8,1.7,11.5827,144.305,543.697
1956-02-13,44.52,43.42,42.7574,30.9186,18.3031,23.0638,26.8,1.7,11.825,147.323,554.66
1956-02-20,45.32,44.45,42.8964,31.0275,18.632,23.4783,26.8,1.7,12.0461,150.079,564.627
1956-02-27,45.81,45.27,43.1031,31.1387,18.8335,23.7321,26.8,1.7,12.1851,151.81,570.732
1956-03-05,46.7,46.01,43.3205,31.253,19.049,23.9681,26.8,1.73,12.4306,154.869,581.82
1956-03-12,48.14,47.06,43.5635,31.3759,19.6363,24.7072,26.8,1.73,12.8228,159.755,599.761
1956-03-19,48.83,48.23,43.8035,31.5006,19.9178,25.0613,26.8,1.73,13.0154,162.155,608.357
1956-03-26,48.48,48.25,43.985,31.6237,19.775,24.8817,26.8,1.73,12.931,161.103,603.997
1956-04-02,48.85,48.53,44.1993,31.7467,19.6931,24.7439,26.9,1.75333,13.0387,161.841,606.344
1956-04-09,47.95,47.93,44.383,31.8646,19.3303,24.288,26.9,1.75333,12.8075,158.971,595.173
1956-04-16,47.76,47.57,44.5384,31.9804,19.2537,24.1918,26.9,1.75333,12.7657,158.453,592.814
1956-04-23,47.99,47.09,44.661,32.0962,19.3464,24.3083,26.9,1.75333,12.8362,159.328,595.669
1956-04-30,48.51,48.16,44.8121,32.2135,19.556,24.5717,26.9,1.75333,12.9843,161.166,602.124
1956-05-07,47.12,47.12,44.9221,32.3242,18.7756,23.5642,27,1.77667,12.6214,156.082,582.704
1956-05-14,46.39,46.05,45.0032,32.4319,18.4847,23.1992,27,1.77667,12.435,153.777,573.677
1956-05-21,44.62,44.6,45.077,32.5292,17.7795,22.314,27,1.77667,11.9697,148.023,551.788
1956-05-28,45.58,44.1,45.1351,32.6299,18.162,22.7941,27,1.77667,12.2364,151.321,563.66
1956-06-04,45.14,45.14,45.226,32.7278,17.7147,22.2114,27.2,1.8,12.1276,148.872,554.114
1956-06-11,46.37,45.71,45.3105,32.8337,18.1974,22.8166,27.2,1.8,12.4674,153.043,569.213
1956-06-18,46.59,46.17,45.3818,32.9417,18.2837,22.9249,27.2,1.8,12.5358,153.883,571.914
1956-06-25,46.97,46.41,45.4445,33.0514,18.4329,23.1119,27.2,1.8,12.6474,155.253,576.578
1956-07-02,48.04,46.93,45.4943,33.1655,18.5707,23.262,27.4,1.81333,12.9449,157.745,585.409
1956-07-09,48.72,48.25,45.5952,33.2856,18.8336,23.5913,27.4,1.81333,13.1375,160.092,593.695
1956-07-16,49.35,49.14,45.7407,33.4095,19.0771,23.8963,27.4,1.81333,13.3168,162.277,601.372
1956-07-23,49.08,49.08,45.9239,33.5312,18.9728,23.7656,27.4,1.81333,13.2534,161.504,598.082
1956-07-30,49.64,49,46.1247,33.6569,19.1892,24.0367,27.4,1.81333,13.414,163.461,604.906
1956-08-06,49.09,48.96,46.2902,33.7796,18.902,23.6581,27.3,1.82667,13.2749,162.358,600.395
1956-08-13,48.82,48,46.4485,33.9027,18.798,23.528,27.3,1.82667,13.2114,161.581,597.093
1956-08-20,47.95,47.42,46.5545,34.0223,18.463,23.1087,27.3,1.82667,12.9854,158.818,586.452
1956-08-27,47.51,46.94,46.5972,34.1373,18.2936,22.8967,27.3,1.82667,12.8758,157.477,581.071
1956-09-04,47.81,47.81,46.6463,34.2524,18.206,22.7735,27.4,1.84,12.9667,158.01,582.606
1956-09-10,47.21,46.09,46.6835,34.3647,17.9775,22.4877,27.4,1.84,12.8135,156.144,575.294
1956-09-17,46.58,46.21,46.7094,34.4713,17.7376,22.1876,27.4,1.84,12.6522,154.177,567.617
1956-09-24,45.35,45.35,46.7157,34.5697,17.2692,21.6017,27.4,1.84,12.3277,150.223,552.629
1956-10-01,46.45,44.7,46.7319,34.6739,17.4981,21.8762,27.5,1.80667,12.6361,153.422,563.975
1956-10-08,47,46.2,46.7667,34.7787,17.7053,22.1352,27.5,1.80667,12.7952,155.354,570.653
1956-10-15,46.24,46.24,46.7996,34.8791,17.419,21.7773,27.5,1.80667,12.5978,152.956,561.425
1956-10-22,46.27,45.85,46.8393,34.9792,17.4303,21.7914,27.5,1.80667,12.6154,153.17,561.789
1956-10-29,46.98,45.58,46.8999,35.0814,17.6977,22.1258,27.5,1.80667,12.8185,155.636,570.41
1956-11-05,46.34,46.34,46.9691,35.1827,17.3373,21.6632,27.5,1.77333,12.6531,153.629,562.639
1956-11-12,45.74,45.72,47.0257,35.2813,17.1129,21.3827,27.5,1.77333,12.4986,151.753,555.354
1956-11-19,45.14,44.67,47.0339,35.3767,16.8884,21.1022,27.5,1.77333,12.344,149.875,548.069
1956-11-26,45.08,44.38,47.0605,35.4702,16.8659,21.0742,27.5,1.77333,12.3369,149.789,547.341
1956-12-03,47.04,45.84,47.1093,35.5728,17.4197,21.7519,27.6,1.74,12.8824,155.846,569.069
1956-12-10,46.54,46.13,47.1371,35.6768,17.2346,21.5207,27.6,1.74,12.7547,154.3,563.02
1956-12-17,46.37,46.07,47.1466,35.7805,17.1716,21.4421,27.6,1.74,12.7173,153.848,560.964
1956-12-26,46.56,46.35,47.1387,35.8838,17.242,21.53,27.6,1.74,12.7785,154.589,563.262
1956-12-31,46.66,46.2,47.1081,35.9879,17.279,21.5762,27.6,1.74,12.8152,155.032,564.472
1957-01-07,46.18,46.16,47.0481,36.0879,16.9938,21.2076,27.6,1.73667,12.6925,153.548,558.665
1957-01-14,44.64,44.64,46.9664,36.1802,16.4271,20.5004,27.6,1.73667,12.2784,148.539,540.035
1957-01-21,44.82,44.4,46.8709,36.2744,16.4933,20.5831,27.6,1.73667,12.3371,149.249,542.212
1957-01-28,44.62,44.49,46.7873,36.3713,16.4197,20.4912,27.6,1.73667,12.2913,148.694,539.793
1957-02-04,43.32,43.32,46.6933,36.4638,15.7891,19.6944,27.7,1.73333,11.9423,143.952,522.174
1957-02-11,43.51,42.39,46.5702,36.5583,15.8583,19.7808,27.7,1.73333,12.0039,144.694,524.464
1957-02-18,43.48,43.46,46.4743,36.6547,15.8474,19.7672,27.7,1.73333,12.0048,144.705,524.103
1957-02-25,43.74,43.26,46.375,36.7497,15.9421,19.8854,27.7,1.73333,12.0858,145.681,527.237
1957-03-04,44.07,44.06,46.3219,36.8456,15.9149,19.8398,27.8,1.73,12.1862,146.363,529.304
1957-03-11,44.05,43.75,46.3024,36.9416,15.9076,19.8308,27.8,1.73,12.1899,146.407,529.063
1957-03-18,44.06,43.85,46.2652,37.0368,15.9113,19.8353,27.8,1.73,12.2018,146.55,529.184
1957-03-25,44.11,43.88,46.2219,37.1346,15.9293,19.8579,27.8,1.73,12.2249,146.827,529.784
1957-04-01,44.49,44.14,46.1746,37.2366,15.9233,19.8371,27.9,1.73,12.3394,147.672,532.433
1957-04-08,44.98,44.39,46.1309,37.3424,16.0987,20.0556,27.9,1.73,12.4846,149.409,538.297
1957-04-15,45.41,44.95,46.0927,37.4503,16.2526,20.2473,27.9,1.73,12.6131,150.947,543.443
1957-04-22,45.5,45.48,46.0325,37.5567,16.2848,20.2875,27.9,1.73,12.6474,151.357,544.52
1957-04-29,46.34,45.73,45.9614,37.6666,16.5854,20.662,27.9,1.73,12.8901,154.262,554.573
1957-05-06,46.59,46.13,45.8865,37.7775,16.5307,20.5772,28,1.73,12.9689,154.651,555.573
1957-05-13,47.15,46.67,45.8273,37.8915,16.7294,20.8245,28,1.73,13.1341,156.62,562.251
1957-05-20,47.21,47.14,45.7731,38.0064,16.7507,20.851,28,1.73,13.16,156.93,562.967
1957-05-27,47.43,46.69,45.7314,38.1198,16.8287,20.9482,28,1.73,13.2306,157.772,565.59
1957-06-03,47.85,47.27,45.7046,38.2352,16.8355,20.938,28.1,1.73,13.3571,158.713,568.568
1957-06-10,48.15,47.9,45.7109,38.3528,16.941,21.0693,28.1,1.73,13.4501,159.818,572.133
1957-06-17,47.15,47.15,45.7174,38.4668,16.5892,20.6317,28.1,1.73,13.1801,156.609,560.25
1957-06-24,47.37,46.78,45.7013,38.585,16.6666,20.728,28.1,1.73,13.2509,157.451,562.864
1957-07-01,48.69,47.43,45.7265,38.7106,16.9315,21.0375,28.3,1.74,13.6295,160.805,574.46
1957-07-08,49.08,48.86,45.7891,38.8403,17.0671,21.206,28.3,1.74,13.748,162.203,579.062
1957-07-15,48.58,48.53,45.8715,38.9684,16.8932,20.99,28.3,1.74,13.6173,160.662,573.162
1957-07-22,48.45,48.45,45.9301,39.0942,16.848,20.9338,28.3,1.74,13.5903,160.342,571.629
1957-07-29,47.68,47.68,45.9577,39.2146,16.5803,20.6011,28.3,1.74,13.3837,157.905,562.544
1957-08-05,46.92,46.67,45.9731,39.3309,16.2428,20.1669,28.3,1.75,13.1798,155.499,553.577
1957-08-12,45.83,45.73,45.97,39.4394,15.8655,19.6984,28.3,1.75,12.8831,151.998,540.717
1957-08-19,44.51,44.51,45.9315,39.5402,15.4085,19.131,28.3,1.75,12.5215,147.732,525.143
1957-08-26,45.22,43.89,45.8809,39.6436,15.6543,19.4362,28.3,1.75,12.7307,150.2,533.52
1957-09-03,44.68,44.68,45.8671,39.7439,15.3985,19.1073,28.3,1.76,12.5882,148.519,527.149
1957-09-09,44.8,43.87,45.8548,39.8452,15.4399,19.1586,28.3,1.76,12.6315,149.031,528.565
1957-09-16,43.69,43.69,45.8363,39.9415,15.0573,18.6839,28.3,1.76,12.3281,145.451,515.469
1957-09-23,42.55,42.55,45.7375,40.0309,14.6644,18.1964,28.3,1.76,12.016,141.768,502.019
1957-09-30,42.79,42.42,45.6473,40.12,14.7472,18.2991,28.3,1.76,12.0933,142.681,504.85
1957-10-07,40.94,40.94,45.5296,40.2009,14.0465,17.4238,28.3,1.77,11.5801,136.625,483.023
1957-10-14,40.33,40.33,45.3922,40.2776,13.8372,17.1642,28.3,1.77,11.4172,134.703,475.826
1957-10-21,40.59,38.98,45.2366,40.3565,13.9264,17.2748,28.3,1.77,11.5004,135.685,478.894
1957-10-28,40.44,40.42,45.1241,40.4347,13.875,17.211,28.3,1.77,11.4675,135.298,477.124
1957-11-04,40.19,40.19,45.0383,40.511,13.6818,16.9677,28.4,1.78,11.4064,134.102,472.505
1957-11-11,40.37,39.44,44.9157,40.5857,13.7431,17.0437,28.4,1.78,11.4672,134.817,474.621
1957-11-18,40.87,39.81,44.8189,40.6608,13.9133,17.2548,28.4,1.78,11.6189,136.601,480.5
1957-11-25,41.72,40.09,44.7835,40.739,14.2026,17.6137,28.4,1.78,11.8703,139.556,490.493
1957-12-02,41.31,41.31,44.7336,40.814,14.0055,17.3666,28.4,1.79,11.7634,138.3,485.673
1957-12-09,40.73,40.51,44.6651,40.8871,13.8089,17.1227,28.4,1.79,11.6081,136.473,478.854
1957-12-16,39.48,39.38,44.5537,40.9549,13.3851,16.5972,28.4,1.79,11.2616,132.4,464.158
1957-12-23,39.78,39.48,44.469,41.023,13.4868,16.7234,28.4,1.79,11.357,133.522,467.685
1957-12-30,40.87,39.58,44.3928,41.0948,13.8563,17.1816,28.4,1.79,11.678,137.296,480.5
1958-01-06,40.37,40.37,44.3115,41.1632,13.5369,16.7823,28.6,1.78333,11.545,134.782,471.302
1958-01-13,41.1,40.49,44.2284,41.2346,13.7817,17.0858,28.6,1.78333,11.7635,137.334,479.825
1958-01-20,41.71,41.2,44.1497,41.3104,13.9863,17.3394,28.6,1.78333,11.9479,139.487,486.946
1958-01-27,41.7,41.59,44.0676,41.3828,13.9829,17.3352,28.6,1.78333,11.9549,139.568,486.829
1958-02-03,41.73,41.73,43.9834,41.4546,13.9419,17.2819,28.6,1.77667,11.9733,139.783,487.18
1958-02-10,41.33,40.93,43.8696,41.5215,13.8083,17.1163,28.6,1.77667,11.8683,138.558,482.51
1958-02-17,40.88,40.88,43.7385,41.587,13.6579,16.9299,28.6,1.77667,11.7489,137.164,477.256
1958-02-24,40.84,40.61,43.5904,41.6499,13.6446,16.9133,28.6,1.77667,11.7472,137.144,476.789
1958-03-03,42.07,41.13,43.4505,41.717,13.9124,17.2418,28.8,1.77,12.1108,140.407,487.738
1958-03-10,42.33,42.21,43.3354,41.7847,13.9983,17.3483,28.8,1.77,12.1955,141.388,490.752
1958-03-17,42.42,41.89,43.2024,41.8518,14.0281,17.3852,28.8,1.77,12.2312,141.802,491.796
1958-03-24,42.2,42.17,43.0615,41.9169,13.9554,17.295,28.8,1.77,12.1776,141.181,489.245
1958-03-31,41.48,41.48,42.9363,41.9788,13.7173,17,28.8,1.77,11.9796,138.886,480.898
1958-04-07,41.74,41.33,42.7975,42.0446,13.7163,16.9954,28.9,1.75667,12.0645,139.386,482.238
1958-04-14,42.71,42,42.6629,42.1129,14.0351,17.3903,28.9,1.75667,12.3546,142.738,493.445
1958-04-21,43.36,42.8,42.5163,42.1837,14.2487,17.655,28.9,1.75667,12.5524,145.023,500.954
1958-04-28,43.69,43,42.3797,42.2542,14.3571,17.7893,28.9,1.75667,12.6577,146.24,504.767
1958-05-05,44.09,43.79,42.2646,42.324,14.4517,17.9013,28.9,1.74333,12.7833,147.691,509.388
1958-05-12,43.36,43.12,42.1506,42.3905,14.2124,17.6049,28.9,1.74333,12.5814,145.358,500.954
1958-05-19,43.87,43.24,42.0632,42.4583,14.3795,17.812,28.9,1.74333,12.7391,147.18,506.846
1958-05-26,44.09,43.79,42.0147,42.5243,14.4517,17.9013,28.9,1.74333,12.8127,148.03,509.388
1958-06-02,44.64,44.31,41.9906,42.5956,14.5996,18.0779,28.9,1.73,12.9822,149.989,515.743
1958-06-09,45.02,44.48,41.9931,42.6671,14.7239,18.2318,28.9,1.73,13.1024,151.377,520.133
1958-06-16,44.85,44.61,41.9928,42.7353,14.6683,18.1629,28.9,1.73,13.0626,150.917,518.169
1958-06-23,44.9,44.52,42.0011,42.8065,14.6846,18.1832,28.9,1.73,13.0869,151.198,518.746
1958-06-30,45.47,45.24,42.0141,42.8814,14.871,18.414,28.9,1.73,13.2627,153.229,525.332
1958-07-07,45.72,45.25,42.0675,42.9558,14.8729,18.4085,29,1.73,13.3453,153.652,526.399
1958-07-14,45.77,45.11,42.1346,43.0261,14.8891,18.4286,29,1.73,13.3696,153.932,526.974
1958-07-21,46.97,46.33,42.2379,43.0989,15.2795,18.9117,29,1.73,13.7299,158.08,540.791
1958-07-28,47.49,46.96,42.3866,43.1749,15.4487,19.1211,29,1.73,13.8916,159.942,546.778
1958-08-04,48.05,47.46,42.5823,43.2518,15.6586,19.3703,28.9,1.73,14.0652,162.5,555.14
1958-08-11,47.5,47.5,42.7607,43.3308,15.4794,19.1486,28.9,1.73,13.9139,160.752,548.785
1958-08-18,47.73,47.22,42.9318,43.4088,15.5543,19.2413,28.9,1.73,13.991,161.643,551.443
1958-08-25,47.75,47.66,43.1319,43.4891,15.5609,19.2494,28.9,1.73,14.0066,161.824,551.674
1958-09-02,47.97,47.97,43.2924,43.5655,15.6098,19.2971,28.9,1.73,14.0809,162.682,554.215
1958-09-08,48.53,48.13,43.4834,43.6404,15.792,19.5224,28.9,1.73,14.2551,164.694,560.685
1958-09-15,49.4,48.96,43.6781,43.7201,16.0751,19.8724,28.9,1.73,14.5204,167.76,570.737
